Image-name,"ROI Type 0 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 1 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 2 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 3 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 4 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 5 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 6 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type
2018081310253434_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2508,839,2474,1087,2371,1072,2405,825,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2463,1203,2443,1402,2343,1392,2363,1193,"[0,0,0,1,0,0,0]",1,2025,798,1994,1036,1960,1031,1991,794,"[0,0,0,0,1,0,0]",1,1972,1258,1955,1352,1926,1347,1943,1252,"[0,0,0,0,0,1,0]",1,1952,1405,1944,1478,1915,1475,1923,1402,"[0,0,0,0,0,0,1]"
2018081310254736_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2858,1538,2606,1522,2613,1428,2864,1444,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2484,1514,2280,1506,2285,1397,2488,1405,"[0,0,0,1,0,0,0]",1,2807,1207,2490,1178,2493,1148,2810,1178,"[0,0,0,0,1,0,0]",1,2419,1013,2320,1007,2322,979,2421,986,"[0,0,0,0,0,1,0]",1,2259,999,2193,994,2195,973,2260,978,"[0,0,0,0,0,0,1]"
2018081310255940_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2651,1560,2634,1803,2512,1795,2529,1551,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2626,1905,2613,2165,2491,2159,2504,1899,"[0,0,0,1,0,0,0]",1,2303,1600,2288,1870,2246,1868,2261,1598,"[0,0,0,0,1,0,0]",1,2119,1976,2109,2088,2080,2085,2090,1973,"[0,0,0,0,0,1,0]",1,2108,2126,2102,2196,2072,2194,2078,2123,"[0,0,0,0,0,0,1]"
2018081310263448_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2491,1640,2240,1643,2239,1557,2491,1555,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2415,1513,2037,1515,2036,1368,2414,1365,"[0,0,0,1,0,0,0]",1,2965,1532,2622,1538,2621,1483,2964,1477,"[0,0,0,0,1,0,0]",1,2901,1359,2809,1365,2807,1336,2899,1329,"[0,0,0,0,0,1,0]",1,2806,1367,2734,1371,2732,1336,2804,1332,"[0,0,0,0,0,0,1]"
2018081310264952_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,1959,1986,2202,1990,2201,2110,1957,2106,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2338,1993,2538,1995,2537,2094,2337,2092,"[0,0,0,1,0,0,0]",1,2021,2317,2310,2323,2310,2354,2020,2348,"[0,0,0,0,1,0,0]",1,2445,2480,2563,2480,2563,2515,2445,2515,"[0,0,0,0,0,1,0]",1,2599,2475,2680,2475,2680,2507,2599,2507,"[0,0,0,0,0,0,1]"
2018081310265955_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,1849,1408,2112,1396,2117,1501,1853,1512,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2227,1386,2409,1374,2415,1474,2234,1486,"[0,0,0,1,0,0,0]",1,1941,1731,2272,1713,2276,1784,1945,1802,"[0,0,0,0,1,0,0]",1,2367,1856,2476,1848,2478,1876,2369,1884,"[0,0,0,0,0,1,0]",1,2518,1844,2605,1836,2608,1865,2521,1873,"[0,0,0,0,0,0,1]"
2018081310280923_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2405,1517,2451,1764,2351,1783,2305,1536,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2091,1590,2161,1880,1989,1923,1918,1633,"[0,0,0,1,0,0,0]",1,2297,865,2366,1200,2336,1206,2267,871,"[0,0,0,0,1,0,0]",1,1952,1192,1977,1293,1943,1301,1919,1200,"[0,0,0,0,0,1,0]",1,2010,1456,2030,1536,1994,1544,1974,1465,"[0,0,0,0,0,0,1]"
2018081310283383_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,1936,1353,2177,1363,2173,1453,1932,1443,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2307,1384,2613,1442,2591,1558,2285,1499,"[0,0,0,1,0,0,0]",1,1942,1659,2274,1714,2268,1749,1936,1694,"[0,0,0,0,1,0,0]",1,2320,1882,2428,1902,2422,1934,2315,1914,"[0,0,0,0,0,1,0]",1,2476,1907,2549,1917,2546,1944,2472,1934,"[0,0,0,0,0,0,1]"
2018081310285425_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,3050,1891,3025,2075,2937,2063,2962,1879,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2909,1901,2824,2488,2665,2464,2751,1878,"[0,0,0,1,0,0,0]",1,2941,1499,2938,1582,2899,1581,2903,1497,"[0,0,0,0,1,0,0]",1,2635,1535,2634,1615,2608,1614,2609,1535,"[0,0,0,0,0,1,0]",1,2633,1619,2626,1689,2607,1687,2613,1618,"[0,0,0,0,0,0,1]"
2018081310290292_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2635,1698,2652,1935,2548,1942,2531,1705,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2507,1746,2553,2193,2367,2212,2320,1766,"[0,0,0,1,0,0,0]",1,2507,1282,2545,1669,2512,1672,2475,1286,"[0,0,0,0,1,0,0]",1,2130,1383,2138,1463,2110,1466,2102,1385,"[0,0,0,0,0,1,0]",1,2140,1466,2149,1529,2119,1533,2111,1470,"[0,0,0,0,0,0,1]"
2018081310461928_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2376,1356,2288,1598,2167,1554,2255,1312,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2208,1365,2075,1768,1967,1733,2099,1329,"[0,0,0,1,0,0,0]",1,2366,914,2310,1093,2269,1080,2325,901,"[0,0,0,0,1,0,0]",1,1990,828,1962,919,1918,905,1946,814,"[0,0,0,0,0,1,0]",1,1953,921,1932,982,1901,971,1922,910,"[0,0,0,0,0,0,1]"
2018081310472146_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2318,2885,2309,2693,2422,2688,2431,2880,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2296,2575,2283,2321,2426,2314,2439,2568,"[0,0,0,1,0,0,0]",1,2658,2888,2651,2809,2693,2805,2701,2884,"[0,0,0,0,1,0,0]",1,2785,2348,2777,2229,2808,2227,2816,2346,"[0,0,0,0,0,1,0]",1,2781,2192,2776,2094,2801,2093,2805,2190,"[0,0,0,0,0,0,1]"
2018081310505005_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2265,1485,2286,1707,2197,1716,2176,1493,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2146,1534,2203,2035,2026,2055,1970,1554,"[0,0,0,1,0,0,0]",1,2152,1067,2184,1374,2151,1377,2119,1071,"[0,0,0,0,1,0,0]",1,1779,1164,1789,1244,1758,1248,1749,1168,"[0,0,0,0,0,1,0]",1,1788,1252,1796,1312,1768,1317,1759,1256,"[0,0,0,0,0,0,1]"
2018081310510309_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2401,2235,2139,2235,2139,2151,2401,2151,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2409,2115,1986,2114,1987,1943,2410,1945,"[0,0,0,1,0,0,0]",1,2410,1759,2247,1761,2247,1713,2409,1711,"[0,0,0,0,1,0,0]",1,2058,1590,1818,1595,1817,1538,2057,1534,"[0,0,0,0,0,1,0]",1,1777,1572,1685,1572,1685,1534,1777,1534,"[0,0,0,0,0,0,1]"
2018082010053517_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2645,2608,2414,2603,2415,2510,2647,2514,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2576,2494,2156,2483,2159,2389,2578,2400,"[0,0,0,1,0,0,0]",1,3057,2495,2775,2493,2776,2423,3058,2426,"[0,0,0,0,1,0,0]",1,3027,2140,2936,2138,2937,2103,3028,2105,"[0,0,0,0,0,1,0]",1,2937,2138,2861,2138,2861,2101,2937,2101,"[0,0,0,0,0,0,1]"
2018081310510410_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",1,2519,1636,2261,1616,2267,1538,2525,1558,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",1,2542,1509,2196,1489,2205,1319,2551,1338,"[0,0,0,1,0,0,0]",1,2567,1164,2418,1152,2420,1117,2570,1129,"[0,0,0,0,1,0,0]",1,2240,962,2004,940,2008,891,2244,913,"[0,0,0,0,0,1,0]",1,1959,918,1874,909,1878,871,1962,880,"[0,0,0,0,0,0,1]"
