Image-name,"ROI Type 0 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 1 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 2 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 3 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 4 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 5 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type,"ROI Type 6 Found",X1,Y1,X2,Y2,X3,Y3,X4,Y4,Type
2018081310161603_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1937,773,2114,1006,2079,1033,1902,799,"[0,0,0,0,1,0,0]",1,1580,1547,1641,1613,1617,1635,1556,1569,"[0,0,0,0,0,1,0]",1,1667,1645,1717,1694,1694,1717,1644,1668,"[0,0,0,0,0,0,1]"
2018081310162270_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2047,1494,2030,1391,2067,1385,2084,1488,"[0,0,0,0,1,0,0]",1,2758,1008,2740,921,2783,912,2801,999,"[0,0,0,0,0,1,0]",1,2739,877,2727,805,2764,799,2776,871,"[0,0,0,0,0,0,1]"
2018081310162773_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2045,975,2144,1004,2133,1042,2034,1014,"[0,0,0,0,1,0,0]",1,2236,1811,2320,1826,2313,1867,2229,1853,"[0,0,0,0,0,1,0]",1,2363,1843,2447,1860,2440,1893,2357,1877,"[0,0,0,0,0,0,1]"
2018081310163875_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2049,1243,2173,1229,2178,1279,2055,1293,"[0,0,0,0,1,0,0]",1,2502,1968,2590,1958,2595,1998,2507,2009,"[0,0,0,0,0,1,0]",1,2639,1956,2710,1948,2714,1984,2643,1992,"[0,0,0,0,0,0,1]"
2018081310164707_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2667,1804,2550,1804,2550,1760,2667,1760,"[0,0,0,0,1,0,0]",1,2299,1036,2210,1039,2208,1000,2298,997,"[0,0,0,0,0,1,0]",1,2169,1039,2103,1036,2105,1001,2171,1005,"[0,0,0,0,0,0,1]"
2018081310165079_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1753,1173,2035,1146,2045,1251,1764,1278,"[0,0,0,0,1,0,0]",1,2232,1896,2330,1881,2336,1922,2239,1937,"[0,0,0,0,0,1,0]",1,2368,1878,2468,1854,2476,1887,2376,1910,"[0,0,0,0,0,0,1]"
2018081310170081_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1866,1892,1961,1557,2010,1571,1915,1906,"[0,0,0,0,1,0,0]",1,2708,1761,2730,1680,2766,1689,2745,1770,"[0,0,0,0,0,1,0]",1,2741,1633,2769,1536,2802,1546,2775,1642,"[0,0,0,0,0,0,1]"
2018081310170282_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2074,1660,2052,1224,2095,1222,2117,1658,"[0,0,0,0,1,0,0]",1,2833,1257,2825,1176,2864,1172,2872,1254,"[0,0,0,0,0,1,0]",1,2826,1119,2824,1020,2849,1020,2851,1118,"[0,0,0,0,0,0,1]"
2018081310170985_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2017,1016,2126,1014,2127,1067,2018,1069,"[0,0,0,0,1,0,0]",1,2436,1764,2537,1760,2539,1812,2438,1816,"[0,0,0,0,0,1,0]",1,2565,1759,2644,1754,2646,1793,2568,1798,"[0,0,0,0,0,0,1]"
2018081310171487_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2088,2046,1955,1642,2002,1626,2135,2030,"[0,0,0,0,1,0,0]",1,2693,1442,2664,1365,2709,1348,2738,1426,"[0,0,0,0,0,1,0]",1,2655,1331,2627,1234,2659,1225,2687,1322,"[0,0,0,0,0,0,1]"
2018081310172592_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2660,1595,2557,1600,2555,1555,2658,1551,"[0,0,0,0,1,0,0]",1,2269,854,2174,854,2174,816,2269,816,"[0,0,0,0,0,1,0]",1,2140,853,2060,856,2059,825,2139,822,"[0,0,0,0,0,0,1]"
2018081310172793_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1972,1040,2072,1036,2073,1070,1973,1074,"[0,0,0,0,1,0,0]",1,2384,1791,2482,1789,2482,1819,2385,1821,"[0,0,0,0,0,1,0]",1,2515,1776,2596,1776,2596,1814,2515,1814,"[0,0,0,0,0,0,1]"
2018081310173497_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,0,1,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,0,0,1,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,0,0,0,1]"
2018081310175199_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2665,1681,2549,1676,2550,1637,2667,1642,"[0,0,0,0,1,0,0]",1,2285,915,2182,915,2182,862,2285,862,"[0,0,0,0,0,1,0]",1,2155,902,2072,900,2073,864,2155,866,"[0,0,0,0,0,0,1]"
2018081310175902_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2037,918,2134,949,2122,987,2025,957,"[0,0,0,0,1,0,0]",1,2188,1767,2272,1789,2261,1832,2177,1810,"[0,0,0,0,0,1,0]",1,2315,1812,2380,1833,2372,1858,2307,1837,"[0,0,0,0,0,0,1]"
2018081310180004_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1707,1327,1745,1229,1780,1243,1741,1341,"[0,0,0,0,1,0,0]",1,2564,1298,2598,1220,2635,1236,2601,1314,"[0,0,0,0,0,1,0]",1,2620,1178,2648,1106,2680,1118,2651,1190,"[0,0,0,0,0,0,1]"
2018081310180404_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1790,2060,1809,1648,1895,1652,1877,2064,"[0,0,0,0,1,0,0]",1,2574,1789,2574,1715,2611,1715,2611,1789,"[0,0,0,0,0,1,0]",1,2580,1669,2585,1573,2615,1575,2609,1671,"[0,0,0,0,0,0,1]"
2018081310181105_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2775,1654,2668,1635,2674,1598,2782,1616,"[0,0,0,0,1,0,0]",1,2532,825,2435,812,2439,779,2537,792,"[0,0,0,0,0,1,0]",1,2396,800,2327,793,2330,764,2399,771,"[0,0,0,0,0,0,1]"
2018081310190509_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,2075,731,2360,745,2355,857,2070,843,"[0,0,0,0,1,0,0]",1,2416,1551,2508,1559,2505,1594,2413,1586,"[0,0,0,0,0,1,0]",1,2547,1557,2647,1565,2645,1599,2544,1591,"[0,0,0,0,0,0,1]"
2018081310191011_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1719,1324,2014,1288,2024,1373,1730,1410,"[0,0,0,0,1,0,0]",1,2181,2076,2276,2068,2279,2107,2184,2115,"[0,0,0,0,0,1,0]",1,2317,2061,2415,2051,2418,2086,2321,2097,"[0,0,0,0,0,0,1]"
2018081310193522_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1697,1158,1801,1172,1796,1207,1692,1193,"[0,0,0,0,1,0,0]",1,1929,1979,2024,1993,2018,2035,1923,2021,"[0,0,0,0,0,1,0]",1,2052,1998,2140,2014,2134,2049,2045,2033,"[0,0,0,0,0,0,1]"
2018081310193823_TO.jpg,0,-1,-1,-1,-1,-1,-1,-1,-1,"[1,0,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,1,0,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,1,0,0,0,0]",0,-1,-1,-1,-1,-1,-1,-1,-1,"[0,0,0,1,0,0,0]",1,1597,1349,1690,1327,1699,1368,1606,1389,"[0,0,0,0,1,0,0]",1,2136,2020,2216,2002,2225,2042,2145,2060,"[0,0,0,0,0,1,0]",1,2264,1997,2348,1983,2353,2017,2270,2031,"[0,0,0,0,0,0,1]"
